,ID1,ID2,Y,Side Effect Name,X1,X2
4143,CID000004635,CID000065999,1280,Cardiomyopathy,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4144,CID000004635,CID000065999,240,Diplopia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4145,CID000004635,CID000065999,1257,still birth,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4146,CID000004635,CID000065999,1255,Abnormal Gait,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4147,CID000004635,CID000065999,955,Atrioventricular block first degree,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4148,CID000004635,CID000065999,14,adenocarcinoma,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4149,CID000004635,CID000065999,1171,Seroma,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4150,CID000004635,CID000065999,950,chill,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4151,CID000004635,CID000065999,1117,Dyspnea exertional,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4152,CID000004635,CID000065999,373,Cardiac decompensation,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4153,CID000004635,CID000065999,366,head injury,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4154,CID000004635,CID000065999,301,esophagitis,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4155,CID000004635,CID000065999,853,thrombocytopenia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4156,CID000004635,CID000065999,391,Bleeding,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4157,CID000004635,CID000065999,895,Infection Urinary Tract,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4158,CID000004635,CID000065999,436,hyperlipaemia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4159,CID000004635,CID000065999,433,hyperglycaemia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4160,CID000004635,CID000065999,495,acute kidney failure,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4161,CID000004635,CID000065999,615,Neutropenia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4162,CID000004635,CID000065999,1028,muscle weakness,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4163,CID000004635,CID000065999,267,edema,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4164,CID000004635,CID000065999,523,disease of liver,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4165,CID000004635,CID000065999,1219,Nephrolithiasis,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4166,CID000004635,CID000065999,235,Diabetic neuropathy,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4167,CID000004635,CID000065999,0,abdominal distension,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4168,CID000004635,CID000065999,1,abdominal pain,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4169,CID000004635,CID000065999,1032,eye pain,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4170,CID000004635,CID000065999,930,loss of weight,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4171,CID000004635,CID000065999,455,Blood calcium decreased,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4172,CID000004635,CID000065999,1146,Intervertebral Disc Herniation,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4173,CID000004635,CID000065999,248,drug toxicity NOS,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4174,CID000004635,CID000065999,1273,increased white blood cell count,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4175,CID000004635,CID000065999,154,pleural pain,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4176,CID000004635,CID000065999,1269,Acne,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4177,CID000004635,CID000065999,759,Ekbom Syndrome,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4178,CID000004635,CID000065999,123,cancer,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4179,CID000004635,CID000065999,238,diarrhea,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4180,CID000004635,CID000065999,926,emesis,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4181,CID000004635,CID000065999,447,pulmonary hypertension,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4182,CID000004635,CID000065999,963,edema extremities,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4183,CID000004635,CID000065999,323,fibromyalgia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4184,CID000004635,CID000065999,949,encephalopathy,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4185,CID000004635,CID000065999,1205,difficulty in walking,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4186,CID000004635,CID000065999,1116,aching muscles,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4187,CID000004635,CID000065999,943,Disorder Peripheral Vascular,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4188,CID000004635,CID000065999,1304,bone spur,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4189,CID000004635,CID000065999,1245,palsies,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4190,CID000004635,CID000065999,1022,haemorrhage intracranial,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4191,CID000004635,CID000065999,577,muscle disorder,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4192,CID000004635,CID000065999,390,coughing blood,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4193,CID000004635,CID000065999,600,nausea,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4194,CID000004635,CID000065999,47,Anorexia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4195,CID000004635,CID000065999,28,alopecia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4196,CID000004635,CID000065999,884,loss of consciousness,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4197,CID000004635,CID000065999,445,malignant hypertension,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4198,CID000004635,CID000065999,1226,bradycardia,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4199,CID000004635,CID000065999,1096,ild,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4200,CID000004635,CID000065999,756,kidney failure,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4201,CID000004635,CID000065999,528,Disorder Lung,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4202,CID000004635,CID000065999,500,renal cyst,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4203,CID000004635,CID000065999,550,malignant melanoma,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
4204,CID000005245,CID000005656,261,ear ache,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4205,CID000005245,CID000005656,1021,Extrasystoles Ventricular,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4206,CID000005245,CID000005656,816,enlarged spleen,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4207,CID000005245,CID000005656,426,Bilirubinaemia,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4208,CID000005245,CID000005656,321,body temperature increased,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4209,CID000005245,CID000005656,1077,joint stiffness,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4210,CID000005245,CID000005656,587,heart attack,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4211,CID000005245,CID000005656,1269,Acne,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4212,CID000005245,CID000005656,302,reflux esophagitis,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4213,CID000005245,CID000005656,895,Infection Urinary Tract,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4214,CID000005245,CID000005656,1028,muscle weakness,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4215,CID000005245,CID000005656,1231,blindness,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4216,CID000005245,CID000005656,725,itch,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4217,CID000005245,CID000005656,1031,bone pain,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4218,CID000005245,CID000005656,70,Arthritis rheumatoid,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4219,CID000005245,CID000005656,1214,Electrolyte disorder,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4220,CID000005245,CID000005656,1188,acute otitis media,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4221,CID000005245,CID000005656,756,kidney failure,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4222,CID000005245,CID000005656,37,anaemia,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4223,CID000005245,CID000005656,347,Bleeding gums,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4224,CID000005245,CID000005656,241,dislocation,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4225,CID000005245,CID000005656,214,decubitus ulcer,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4226,CID000005245,CID000005656,648,Pain,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4227,CID000005245,CID000005656,440,hyperalimentation,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4228,CID000005245,CID000005656,869,tooth disease,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4229,CID000005245,CID000005656,266,eczema,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4230,CID000005245,CID000005656,28,alopecia,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4231,CID000005245,CID000005656,694,lobar pneumonia,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4232,CID000005245,CID000005656,713,Post nasal drip,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4233,CID000005245,CID000005656,502,labyrinthitis,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4234,CID000005245,CID000005656,831,apoplexy,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4235,CID000005245,CID000005656,313,failure to thrive,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4236,CID000005245,CID000005656,121,bursitis,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4237,CID000005245,CID000005656,348,gingivitis,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4238,CID000005245,CID000005656,759,Ekbom Syndrome,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4239,CID000005245,CID000005656,1076,pulmonary arrest,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4240,CID000005245,CID000005656,65,Aching joints,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4241,CID000005245,CID000005656,950,chill,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4242,CID000005245,CID000005656,740,peliosis,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4243,CID000005245,CID000005656,201,Cough,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4244,CID000005245,CID000005656,366,head injury,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4245,CID000005245,CID000005656,741,thrombotic microangiopathy,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4246,CID000005245,CID000005656,981,panic attack,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4247,CID000005245,CID000005656,571,movement disorder,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4248,CID000005245,CID000005656,433,hyperglycaemia,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4249,CID000005245,CID000005656,541,macula lutea degeneration,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4250,CID000005245,CID000005656,1011,allergic vasculitis,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4251,CID000005245,CID000005656,682,pharyngeal inflammation,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4252,CID000005245,CID000005656,315,Fatigue,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4253,CID000005245,CID000005656,275,endocrine disorder,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
4254,CID000005245,CID000005656,1112,mouth pain,C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O
